"sex","municipality","marital_status","occupation","position","population"
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-A",10
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-99900","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79510","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-97125","http://cedar.example.org/ns#job-D",4
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-73490","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-94220","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-A",18
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89120","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89300","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-94290","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95925","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-72000","http://cedar.example.org/ns#job-D",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-73400","http://cedar.example.org/ns#job-D",32
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-61220","http://cedar.example.org/ns#job-D",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-83110","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",7
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-75000","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-75000","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-61220","http://cedar.example.org/ns#job-D",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-61220","http://cedar.example.org/ns#job-A",7
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-61220","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-79510","http://cedar.example.org/ns#job-A",11
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-61220","http://cedar.example.org/ns#job-D",5
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79510","http://cedar.example.org/ns#job-D",20
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-81925","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79100","http://cedar.example.org/ns#job-A",4
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89120","http://cedar.example.org/ns#job-D",9
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89300","http://cedar.example.org/ns#job-D",14
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-71220","http://cedar.example.org/ns#job-A",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-71220","http://cedar.example.org/ns#job-D",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-73400","http://cedar.example.org/ns#job-C",5
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-73400","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-D",88
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-D",58
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-73400","http://cedar.example.org/ns#job-D",13
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-93120","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-81925","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-77890","http://cedar.example.org/ns#job-A",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-77890","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-81925","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-81925","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-A",8
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-83110","http://cedar.example.org/ns#job-D",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-83110","http://cedar.example.org/ns#job-A",6
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-72420","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-94990","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-74470","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-88050","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-88050","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-94290","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-61270","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-94990","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-77640","http://cedar.example.org/ns#job-D",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-98500","http://cedar.example.org/ns#job-D",4
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-77870","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-81120","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-97125","http://cedar.example.org/ns#job-D",45
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-83990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-41030","http://cedar.example.org/ns#job-A",39
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-74220","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-63110","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-81120","http://cedar.example.org/ns#job-D",38
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-93960","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-73490","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95120","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95410","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-81120","http://cedar.example.org/ns#job-D",14
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-57030","http://cedar.example.org/ns#job-A",8
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-81120","http://cedar.example.org/ns#job-A",15
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-88050","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-74470","http://cedar.example.org/ns#job-D",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33135","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33135","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33140","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-33140","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-94990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-A",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95925","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-95410","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-74925","http://cedar.example.org/ns#job-B",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-74925","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-74925","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-83990","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-D",17
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-75710","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-77120","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",5
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-33140","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-79590","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89300","http://cedar.example.org/ns#job-D",25
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-89120","http://cedar.example.org/ns#job-D",50
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89120","http://cedar.example.org/ns#job-D",10
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-74925","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-83990","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-74220","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79510","http://cedar.example.org/ns#job-A",3
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79590","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-89120","http://cedar.example.org/ns#job-D",17
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-94100","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-61220","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-77640","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",23
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-73400","http://cedar.example.org/ns#job-D",11
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-41025","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-78100","http://cedar.example.org/ns#job-D",10
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-71220","http://cedar.example.org/ns#job-C",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-71220","http://cedar.example.org/ns#job-D",3
"http://purl.org/linked-data/sdmx/2009/code#sex-V","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-79510","http://cedar.example.org/ns#job-A",30
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80200","http://cedar.example.org/ns#job-D",35
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-NotMarried","http://cedar.example.org/ns#hisco-80200","http://cedar.example.org/ns#job-A",11
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-04217","http://cedar.example.org/ns#job-D",5
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-77640","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco--1","http://cedar.example.org/ns#job-D",14
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-83990","http://cedar.example.org/ns#job-D",14
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-61270","http://cedar.example.org/ns#job-D",5
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-94100","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-93960","http://cedar.example.org/ns#job-D",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-93960","http://cedar.example.org/ns#job-A",2
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-97145","http://cedar.example.org/ns#job-D",8
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-72200","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-77120","http://cedar.example.org/ns#job-A",1
"http://purl.org/linked-data/sdmx/2009/code#sex-M","http://cedar.example.org/ns#ac-10182","http://cedar.example.org/ns#marital-Married","http://cedar.example.org/ns#hisco-95925","http://cedar.example.org/ns#job-A",6
