parent,child
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Glazenwasscherij__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Baggerwerken__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__fitters
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__wagenmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__schuitenmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Baggerwerken__molenbazen
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__grondwerkers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Baggerwerken__schippers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__zadelmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Glazenwasscherij__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Glazenwasscherij__glazenwasschers
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Glazenwasscherij__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__schilders
http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d,http://www.data2semantics.org/data/1899_marked/Beroepen/IV/d/Openbare_reiniging__schippers
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/VIII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XVI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XX
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXXVI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXV
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/III
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XV
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/X
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/I
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXIX
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XIX
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XVIII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXXII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/IV
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XVII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/VII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXIV
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXIII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/VI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/II
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXXIII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XIII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXXI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/V
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXXIV
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXVI
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/IX
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXX
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXVIII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XIV
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXVII
http://www.data2semantics.org/data/1899_marked/Beroepen,http://www.data2semantics.org/data/1899_marked/Beroepen/XXXV
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__naaimachineherstellers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zeildoek__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_lampenkatoen__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__smeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__smeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zijde__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_fluweel_en_trijp
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__grofsmeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__machinesmeerders
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__rietmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__gasstokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zeildoek__smeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__kistenmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__bankwerkers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__metselaars
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__schilders
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__schilders
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__kistenmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zeildoek__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_lampenkatoen__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__voerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__stoffenververs
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__houtdraaiers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__grondwerkers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__naaisters
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__gasstokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__monteurs
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zeildoek__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__opperlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_haardoek
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__houtgraveurs
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__bankwerkers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__ververs
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__voerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__houtdraaiers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__kleedermakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zeildoek__voerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__touwslagers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__metselaars
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__breierei__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__machineherstellers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__indigomalers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__smeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__smeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__riemenmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__tuinlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__blikslagers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__smeden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__metselaars
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zeildoek__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__kleermakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__stokers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__kammenmakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__schilders
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_linnen__voerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_zijde__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__ijzerdraaiers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__personeel_in_algemene_dienst
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__boekbinders
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__voerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_paardedekken__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wollen_dekens__timmerlieden
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__naaisters
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__cilindermakers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tapijten__machinisten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_katoen__koperslagers
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_wol__kantoorpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_tricot__technisch_personeel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_paardedekken__fabrikanten
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_bont__magazijnpersoneel
http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c,http://www.data2semantics.org/data/1899_marked/Beroepen/XV/c/Fabricage_van_jute__touwslagers
