parent,child
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VII/1_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VII/1_0/Perser
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VII/1_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VII/1_0/Coupeur
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Kwastenmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Borstelmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Pekker
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Bezembinder
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Handlanger
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Haarbereider
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/20_0/Trekker
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Smid
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Koper-_en_blikslager
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Draaier
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Metaalbewerker__machinale_
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Forceur
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Handlanger
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Slijper
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Lasscher
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Vijlenkapper
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/XI-XIII/29_0/Bankwerker
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0/Houtbewerker__machinale_
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0/Schilder
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0/Handlanger
http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0,http://www.data2semantics.org/data/1930_marked/Beroepen_0123D_2429/VI/8_0/Kistenmaker__hand_
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Technische_rubberartikelenvervaardiger
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Kurkenmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Scheepstimmerman
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Stokerijpersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Afslager_e_d_
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Ontsmetter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Pletter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Draadvlechter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Koperslager
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Calligraaf
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Seingever__bovengrondsch_
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Horloge-_en_uurwerkmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Sterker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Behangersnaaister
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Bleekerijarbeider
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Sleeper
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Seingever__ondergrondsch_
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Ontwikkelaar
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Brouwer
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Schilder__drukker_en_glazuurder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Heier
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Scheepsschilder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Draadtrekker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Beeldenschilder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Pijpenbuiger
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Galvanoplastiekarbeider
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Scheepsbeschieter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Orgelmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Radiotelegrafist
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Graveur_en_koperdrijver
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Onderhoudspersoneel_van_weg_en_werken
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Ovenstoker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Pen-_en_penseelwerker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Fitter_en_leidingmonteur
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Openaar_en_bandvormer
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Hekelaar
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Bankwerker_en_plaatwerker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Dakdekker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Vormer
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Mattenvlechter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Begraafplaatspersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Voeger
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Magazijn-_en_pakhuispersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Journalist
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Portier
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Taander
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Koordvlechter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Glasslijper
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Meubelstoffeerder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Steenzager
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Kellner
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Parketvloerenlegger
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Breeuwer
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Bedienend_en_huispersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Zaadteler
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Strijkster
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Koffermaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Stalknecht
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Kaasmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Mandenmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Schoopeerder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Borduurster
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Schaver
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Bekleeder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Handdrukker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Schietmeester
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Parapluiemaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Ernstvuurwerkmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Sjouwer_en_transportarbeider
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Voorman_en_besteller
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Jaloeziemaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Rijwiel-_en_autobandenmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Grofbankwerker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Trekker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Schelpenvisscher
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Sorteerderijarbeider
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Baggerpersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Capsulemaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Duiker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Zinkhersmelter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Zieder_en_kruier
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Oester-_en_mosselvisscher
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Kleibewerker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Vliegenier
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Machinekamerpersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Mergelblokbreker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Zandstraalblazer
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Muziekinstrumentmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Pianostemmer
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Instrumentmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Handhoutbewerker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Machinezetter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Vijlenkapper
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Machinist
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Lompenbewerker__kunstwolmalerij_
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Klinker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Decorateur
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Spinnerijarbeider
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Ivoordraaier
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Boorarbeider
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Keukenpersoneel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Corsettenmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Snarenmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/IJzervlechter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Vischbakker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Administratief_personeel
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Blok-_en_mastmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Reiziger__agent_enz_
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Graveur_en_drijver
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Theesorteerder
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Tapijtknooper
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Slijper
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Wei-__ondermelk-_en_karnemelktapper
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Botermaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Pijpenmonteur
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Platengieter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Arbeider_schoenfabrieken
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Drukker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Vliegtuigmonteur
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Glazenwasscher_en_schoonmaker
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Schakelbordwachter
http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D,http://www.data2semantics.org/data/1930_marked/Beroepen_Alf_0123D/Afteekenaar
