parent,child
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/n,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/n/Fabricage_van_maltose
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Winkeliers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Uitgevers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Boekenverhuurders
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Directeuren_van_dagbladen
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Winkelbedienden
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Courantenverhuurders
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Kooplieden
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Arbeiders
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/e/Dep%C3%B4thouders
http://www.data2semantics.org/data/1889_marked/Beroepen/I/e,http://www.data2semantics.org/data/1889_marked/Beroepen/I/e/Fabricage_van_kunststeen
http://www.data2semantics.org/data/1889_marked/Beroepen/I/e,http://www.data2semantics.org/data/1889_marked/Beroepen/I/e/Fabricage_van_steen__molensteen__steenbakkers__tegelbakkers_
http://www.data2semantics.org/data/1889_marked/Beroepen/I/e,http://www.data2semantics.org/data/1889_marked/Beroepen/I/e/Steenhouwers
http://www.data2semantics.org/data/1889_marked/Beroepen/I/e,http://www.data2semantics.org/data/1889_marked/Beroepen/I/e/Fabricage_van_draineerbuizen
http://www.data2semantics.org/data/1889_marked/Beroepen/I/e,http://www.data2semantics.org/data/1889_marked/Beroepen/I/e/Molensteenscherpers
http://www.data2semantics.org/data/1889_marked/Beroepen/I/e,http://www.data2semantics.org/data/1889_marked/Beroepen/I/e/Fabricage_van_dakpannen__pannenbakkers_
http://www.data2semantics.org/data/1889_marked/Beroepen/II/b,http://www.data2semantics.org/data/1889_marked/Beroepen/II/b/Linieerders
http://www.data2semantics.org/data/1889_marked/Beroepen/II/b,http://www.data2semantics.org/data/1889_marked/Beroepen/II/b/Plaatdrukkers
http://www.data2semantics.org/data/1889_marked/Beroepen/II/b,http://www.data2semantics.org/data/1889_marked/Beroepen/II/b/Platenkleurders
http://www.data2semantics.org/data/1889_marked/Beroepen/II/b,http://www.data2semantics.org/data/1889_marked/Beroepen/II/b/Steendrukkers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Doopgoedverhuurders
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Winkelbedienden
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Costumiers__verhuurders_van_costumen_
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Kooplieden
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Dep%C3%B4thouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Winkeliers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIX/b/Arbeiders
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_photographiepreparaten
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Chemisten
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_machinepoeder
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Directeuren_chemische_wasscherijen
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_parfumerie%C3%ABn
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_eau_de_cologne
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_chemicali%C3%ABn__aether__amoniak__chinine__houtteer__glycerine__soda__enz__
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_haarwater
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Apothekers__bedienden_
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Fabricage_van_ouwels
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a/Apothekers
http://www.data2semantics.org/data/1889_marked/Onderdelen/VIII,http://www.data2semantics.org/data/1889_marked/Onderdelen/VIII/Leder
http://www.data2semantics.org/data/1889_marked/Onderdelen/VIII,http://www.data2semantics.org/data/1889_marked/Onderdelen/VIII/Wasdoek_en_caoutchouc
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d/Commissionnairs
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d/Agenten
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d/Makelaars
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/e
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/d
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/h
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/b
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/f
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/g
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/a
http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII,http://www.data2semantics.org/data/1889_marked/Beroepen/XXIII/c
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Bierhuishouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Schafthuishouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Tappers__incl__herbergiers_
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Hotel-_en_logementhouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Restaurateurs
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Gaarkeukenhouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Koffiehuishouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Buffetchefs_en_juffrouwen
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Kellners_en_kellnerinnen
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/g/Commensalenhouders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Inspecteurs_stoomvaartmaatschappij
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Cargadoors
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Directeuren_ballastmaatschappij
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Arbeiders_stoomvaart
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Ondernemers_van_stoombootdiensten
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Makelaars
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Machinisten__stoomvaart_
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Directeuren_van_stoombootonderneming
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Stuurlieden
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Stokers
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Convooiloopers
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Gezagvoerders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Commissarissen_van_stoombooten
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Kwartiermeesters__zeevaart_
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Loodsen__particuliere_
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Ballastschikkers
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Opzichters_van_stoombootdiensten
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Officieren__stoomvaartmaatschappij_
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Ankerzetters
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Matrozen
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Reeders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/c/Bootslieden
http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e/Fabricage_van_netten
http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e/Fabricage_van_touw
http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e/Fabricage_van_vlas
http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e/Zeilmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e,http://www.data2semantics.org/data/1889_marked/Beroepen/XIV/e/Fabricage_van_zeildoek
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Naaisters
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_kunsthaarwerk
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Hoedenvormers
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_mantels
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_bedveeren
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_parapluien
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_hemden_en_boorden
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Coupeurs_en_coupeuses
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Modisten
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Haarwerkers
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_hoeden_en_petten
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Plisseerders
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_dekens
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Zwemvestenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_corsetten
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Dameskleedermakers
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Mutsenmaaksters
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Kleermakers
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Hoedenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Fabricage_van_bedden_en_matrassen
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Haarbereiders
http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a,http://www.data2semantics.org/data/1889_marked/Beroepen/VI/a/Costumiers__makers_van_costumen_
http://www.data2semantics.org/data/1889_marked/Beroepen/IV/b,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/b/Fabricage_van_kunstmest
http://www.data2semantics.org/data/1889_marked/Beroepen/IV,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/a
http://www.data2semantics.org/data/1889_marked/Beroepen/IV,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/b
http://www.data2semantics.org/data/1889_marked/Beroepen/IV,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/d
http://www.data2semantics.org/data/1889_marked/Beroepen/IV,http://www.data2semantics.org/data/1889_marked/Beroepen/IV/c
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_ijzer_en_ijzerwaren
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Zagenvijlers
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_schaatsen
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Smeden_en_slotenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_staalwaren
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_kachels
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Messenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Vijlenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_spelden
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Klinkers
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_brandkasten
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Hoefsmeden
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_gasbuizen
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_naalden
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Harkenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/IJzergieters
http://www.data2semantics.org/data/1889_marked/Beroepen/X/c,http://www.data2semantics.org/data/1889_marked/Beroepen/X/c/Fabricage_van_nagels_en_spijkers
http://www.data2semantics.org/data/1889_marked/Beroepen/I/c,http://www.data2semantics.org/data/1889_marked/Beroepen/I/c/Fabricage_van_spiegels
http://www.data2semantics.org/data/1889_marked/Beroepen/I/c,http://www.data2semantics.org/data/1889_marked/Beroepen/I/c/Glasblazers
http://www.data2semantics.org/data/1889_marked/Beroepen/I/c,http://www.data2semantics.org/data/1889_marked/Beroepen/I/c/Fabricage_van_glas__incl__kristal_en_spiegelglas_
http://www.data2semantics.org/data/1889_marked/Onderdelen/XII,http://www.data2semantics.org/data/1889_marked/Onderdelen/XII/Scheepsbouw__incl__marine-inrichtingen_
http://www.data2semantics.org/data/1889_marked/Onderdelen/XII,http://www.data2semantics.org/data/1889_marked/Onderdelen/XII/Rijtuigen__enz_
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Schippers
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Commissionnairs
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Commissarissen_van_beurtveeren
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Schuitenjagers
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Boomsluiters
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Bootenverhuurders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Schuitenverhuurders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Stuurlieden
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Matrozen
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Ondernemers_van_sleepdiensten
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Brug-_en_sluiswachters
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Bootwerkers
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Gezagvoerders
http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d,http://www.data2semantics.org/data/1889_marked/Beroepen/XX/d/Veerlieden
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k/Fabricage_van_hulpmiddelen_voor_de_zuivelbereiding
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k/Fabricage_van_kunstboter
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k/Fabricage_van_boter
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k/Fabricage_van_boter_en_kaas
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k/Fabricage_van_melkproducten
http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k,http://www.data2semantics.org/data/1889_marked/Beroepen/XVI/k/Boterboeren
http://www.data2semantics.org/data/1889_marked/Onderdelen/III,http://www.data2semantics.org/data/1889_marked/Onderdelen/III/Afwerken_van_huizen__enz_
http://www.data2semantics.org/data/1889_marked/Onderdelen/III,http://www.data2semantics.org/data/1889_marked/Onderdelen/III/Openbare_werken
http://www.data2semantics.org/data/1889_marked/Onderdelen/III,http://www.data2semantics.org/data/1889_marked/Onderdelen/III/Gas-_en_waterleiding__enz_
http://www.data2semantics.org/data/1889_marked/Onderdelen/III,http://www.data2semantics.org/data/1889_marked/Onderdelen/III/Bouw_van_huizen__molens__enz_
http://www.data2semantics.org/data/1889_marked/Onderdelen/III,http://www.data2semantics.org/data/1889_marked/Onderdelen/III/Reiniging_van_bouwwerken__wegen_en_straten
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Instrumentslijpers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Vischtuigmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Pianostemmers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Breukbandenmakers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_weverskammen
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Werktuigkundigen__instrumentmakers_
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Brillenslijpers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_spoelen
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_muziekinstrumenten
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Horlogemakers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_heel-_en_verloskundige_instrumenten
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_klokken
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Scharenslijpers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Brillensnijders
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_chronometers
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_timmermansgereedschap
http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b,http://www.data2semantics.org/data/1889_marked/Beroepen/XIII/b/Fabricage_van_kaarden
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Andere_vervoermiddelen_te_land
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Expeditie__vrachters__bestellers__sjouwerlieden__enz_
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Spoor_en_tram
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Andere_bedrijven
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Posterij__telegraphie_en_telephonie
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Zeevaart
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Binnenscheepvaart
http://www.data2semantics.org/data/1889_marked/Onderdelen/XX,http://www.data2semantics.org/data/1889_marked/Onderdelen/XX/Logement-_en_koffiehuishouderij__tapperij__enz_
http://www.data2semantics.org/data/1889_marked/Beroepen/XXX/h,http://www.data2semantics.org/data/1889_marked/Beroepen/XXX/h/e__Sanitaire_politie__toezicht_op_fabrieksarbeid__stoomwezen
http://www.data2semantics.org/data/1889_marked/Beroepen/XXX/h,http://www.data2semantics.org/data/1889_marked/Beroepen/XXX/h/h__Waterstaat
